x-axis,1,2,3,4
-60.9250E-03,-309.0454E-03,+34.3451E-03,-383.7369E-03,+209.2278E-03
-60.6500E-03,-309.0454E-03,+31.0330E-03,-374.6003E-03,+222.9327E-03
-60.3750E-03,-277.0673E-03,+31.2615E-03,-429.4198E-03,+190.9546E-03
-60.1000E-03,-277.0673E-03,+22.2391E-03,-356.3271E-03,+190.9546E-03
-59.8250E-03,-277.0673E-03,+26.1221E-03,-402.0101E-03,+190.9546E-03
-59.5500E-03,-258.7941E-03,+29.3199E-03,-365.4637E-03,+190.9546E-03
-59.2750E-03,-258.7941E-03,+25.5511E-03,-374.6003E-03,+190.9546E-03
-59.0000E-03,-277.0673E-03,+25.5511E-03,-429.4198E-03,+190.9546E-03
-58.7250E-03,-258.7941E-03,+20.0691E-03,-356.3271E-03,+222.9327E-03
-58.4500E-03,-258.7941E-03,+19.7265E-03,-402.0101E-03,+190.9546E-03
-58.1750E-03,-309.0454E-03,+24.4090E-03,-397.4418E-03,+241.2059E-03
-57.9000E-03,-258.7941E-03,+23.0385E-03,-374.6003E-03,+190.9546E-03
-57.6250E-03,-258.7941E-03,+26.5790E-03,-429.4198E-03,+190.9546E-03
-57.3500E-03,-258.7941E-03,+18.0134E-03,-356.3271E-03,+209.2278E-03
-57.0750E-03,-258.7941E-03,+23.1527E-03,-402.0101E-03,+241.2059E-03
-56.8000E-03,-309.0454E-03,+22.0107E-03,-365.4637E-03,+241.2059E-03
-56.5250E-03,-277.0673E-03,+22.2391E-03,-342.6222E-03,+190.9546E-03
-56.2500E-03,-258.7941E-03,+22.2391E-03,-429.4198E-03,+222.9327E-03
-55.9750E-03,-290.7722E-03,+23.0385E-03,-356.3271E-03,+241.2059E-03
-55.7000E-03,-258.7941E-03,+23.3811E-03,-433.9881E-03,+190.9546E-03
-55.4250E-03,-258.7941E-03,+24.7516E-03,-365.4637E-03,+241.2059E-03
-55.1500E-03,-277.0673E-03,+24.7516E-03,-374.6003E-03,+241.2059E-03
-54.8750E-03,-290.7722E-03,+24.1806E-03,-429.4198E-03,+241.2059E-03
-54.6000E-03,-258.7941E-03,+22.5817E-03,-356.3271E-03,+190.9546E-03
-54.3250E-03,-258.7941E-03,+26.8074E-03,-402.0101E-03,+190.9546E-03
-54.0500E-03,-258.7941E-03,+26.0079E-03,-397.4418E-03,+222.9327E-03
-53.7750E-03,-309.0454E-03,+20.5260E-03,-374.6003E-03,+190.9546E-03
-53.5000E-03,-258.7941E-03,+27.7210E-03,-429.4198E-03,+241.2059E-03
-53.2250E-03,-277.0673E-03,+19.2697E-03,-388.3052E-03,+241.2059E-03
-52.9500E-03,-290.7722E-03,+20.0691E-03,-402.0101E-03,+241.2059E-03
-52.6750E-03,-258.7941E-03,+31.1472E-03,-415.7149E-03,+241.2059E-03
-52.4000E-03,-258.7941E-03,+17.0997E-03,-374.6003E-03,+241.2059E-03
-52.1250E-03,-258.7941E-03,+20.4118E-03,-429.4198E-03,+222.9327E-03
-51.8500E-03,-258.7941E-03,+17.5566E-03,-388.3052E-03,+241.2059E-03
-51.5750E-03,-277.0673E-03,+18.5844E-03,-402.0101E-03,+241.2059E-03
-51.3000E-03,-258.7941E-03,+18.8128E-03,-397.4418E-03,+222.9327E-03
-51.0250E-03,-258.7941E-03,+25.2085E-03,-374.6003E-03,+241.2059E-03
-50.7500E-03,-258.7941E-03,+21.0970E-03,-429.4198E-03,+241.2059E-03
-50.4750E-03,-258.7941E-03,+19.2697E-03,-356.3271E-03,+241.2059E-03
-50.2000E-03,-258.7941E-03,+21.6680E-03,-402.0101E-03,+241.2059E-03
-49.9250E-03,-258.7941E-03,+23.6096E-03,-415.7149E-03,+241.2059E-03
-49.6500E-03,-277.0673E-03,+26.0079E-03,-374.6003E-03,+241.2059E-03
-49.3750E-03,-258.7941E-03,+27.7210E-03,-429.4198E-03,+209.2278E-03
-49.1000E-03,-258.7941E-03,+22.1249E-03,-356.3271E-03,+209.2278E-03
-48.8250E-03,-258.7941E-03,+21.7822E-03,-402.0101E-03,+241.2059E-03
-48.5500E-03,-290.7722E-03,+23.4954E-03,-415.7149E-03,+241.2059E-03
-48.2750E-03,-258.7941E-03,+26.9216E-03,-374.6003E-03,+209.2278E-03
-48.0000E-03,-290.7722E-03,+30.4620E-03,-429.4198E-03,+241.2059E-03
-47.7250E-03,-258.7941E-03,+25.2085E-03,-356.3271E-03,+241.2059E-03
-47.4500E-03,-258.7941E-03,+23.6096E-03,-402.0101E-03,+190.9546E-03
-47.1750E-03,-309.0454E-03,+23.9522E-03,-397.4418E-03,+209.2278E-03
-46.9000E-03,-277.0673E-03,+18.0134E-03,-374.6003E-03,+241.2059E-03
-46.6250E-03,-277.0673E-03,+20.8686E-03,-429.4198E-03,+222.9327E-03
-46.3500E-03,-290.7722E-03,+16.3003E-03,-356.3271E-03,+209.2278E-03
-46.0750E-03,-309.0454E-03,+22.5817E-03,-402.0101E-03,+241.2059E-03
-45.8000E-03,-309.0454E-03,+23.8380E-03,-415.7149E-03,+190.9546E-03
-45.5250E-03,-290.7722E-03,+18.0134E-03,-374.6003E-03,+209.2278E-03
-45.2500E-03,-309.0454E-03,+23.2669E-03,-429.4198E-03,+222.9327E-03
-44.9750E-03,-277.0673E-03,+28.0636E-03,-356.3271E-03,+190.9546E-03
-44.7000E-03,-309.0454E-03,+24.2948E-03,-402.0101E-03,+222.9327E-03
-44.4250E-03,-258.7941E-03,+25.5511E-03,-415.7149E-03,+222.9327E-03
-44.1500E-03,-309.0454E-03,+23.0385E-03,-374.6003E-03,+190.9546E-03
-43.8750E-03,-258.7941E-03,+27.2642E-03,-429.4198E-03,+190.9546E-03
-43.6000E-03,-290.7722E-03,+21.7822E-03,-356.3271E-03,+190.9546E-03
-43.3250E-03,-309.0454E-03,+29.2057E-03,-402.0101E-03,+241.2059E-03
-43.0500E-03,-290.7722E-03,+28.7489E-03,-397.4418E-03,+222.9327E-03
-42.7750E-03,-258.7941E-03,+25.5511E-03,-374.6003E-03,+190.9546E-03
-42.5000E-03,-309.0454E-03,+24.5232E-03,-429.4198E-03,+209.2278E-03
-42.2250E-03,-258.7941E-03,+27.7210E-03,-388.3052E-03,+241.2059E-03
-41.9500E-03,-258.7941E-03,+20.5260E-03,-433.9881E-03,+241.2059E-03
-41.6750E-03,-258.7941E-03,+24.2948E-03,-397.4418E-03,+222.9327E-03
-41.4000E-03,-258.7941E-03,+24.7516E-03,-374.6003E-03,+222.9327E-03
-41.1250E-03,-258.7941E-03,+22.5817E-03,-429.4198E-03,+241.2059E-03
-40.8500E-03,-277.0673E-03,+24.6374E-03,-356.3271E-03,+222.9327E-03
-40.5750E-03,-258.7941E-03,+24.0664E-03,-402.0101E-03,+190.9546E-03
-40.3000E-03,-258.7941E-03,+23.9522E-03,-365.4637E-03,+190.9546E-03
-40.0250E-03,-258.7941E-03,+20.0691E-03,-374.6003E-03,+190.9546E-03
-39.7500E-03,-258.7941E-03,+26.0079E-03,-429.4198E-03,+209.2278E-03
-39.4750E-03,-258.7941E-03,+19.2697E-03,-356.3271E-03,+241.2059E-03
-39.2000E-03,-258.7941E-03,+21.3254E-03,-402.0101E-03,+241.2059E-03
-38.9250E-03,-258.7941E-03,+21.8964E-03,-397.4418E-03,+222.9327E-03
-38.6500E-03,-290.7722E-03,+21.3254E-03,-374.6003E-03,+241.2059E-03
-38.3750E-03,-258.7941E-03,+26.4647E-03,-429.4198E-03,+241.2059E-03
-38.1000E-03,-258.7941E-03,+20.5260E-03,-356.3271E-03,+209.2278E-03
-37.8250E-03,-258.7941E-03,+21.3254E-03,-402.0101E-03,+241.2059E-03
-37.5500E-03,-258.7941E-03,+23.8380E-03,-397.4418E-03,+241.2059E-03
-37.2750E-03,-258.7941E-03,+21.7822E-03,-374.6003E-03,+190.9546E-03
-37.0000E-03,-258.7941E-03,+22.5817E-03,-429.4198E-03,+190.9546E-03
-36.7250E-03,-258.7941E-03,+20.0691E-03,-356.3271E-03,+190.9546E-03
-36.4500E-03,-258.7941E-03,+26.2363E-03,-402.0101E-03,+222.9327E-03
-36.1750E-03,-309.0454E-03,+25.2085E-03,-397.4418E-03,+190.9546E-03
-35.9000E-03,-258.7941E-03,+24.7516E-03,-374.6003E-03,+190.9546E-03
-35.6250E-03,-258.7941E-03,+22.0107E-03,-429.4198E-03,+209.2278E-03
-35.3500E-03,-258.7941E-03,+19.2697E-03,-356.3271E-03,+241.2059E-03
-35.0750E-03,-258.7941E-03,+18.0134E-03,-402.0101E-03,+222.9327E-03
-34.8000E-03,-258.7941E-03,+20.8686E-03,-397.4418E-03,+209.2278E-03
-34.5250E-03,-258.7941E-03,+18.0134E-03,-374.6003E-03,+209.2278E-03
-34.2500E-03,-258.7941E-03,+20.8686E-03,-429.4198E-03,+190.9546E-03
-33.9750E-03,-258.7941E-03,+20.0691E-03,-356.3271E-03,+222.9327E-03
-33.7000E-03,-258.7941E-03,+23.1527E-03,-402.0101E-03,+190.9546E-03
-33.4250E-03,-258.7941E-03,+31.6041E-03,-397.4418E-03,+209.2278E-03
-33.1500E-03,-290.7722E-03,+21.3254E-03,-374.6003E-03,+190.9546E-03
-32.8750E-03,-258.7941E-03,+28.6347E-03,-429.4198E-03,+190.9546E-03
-32.6000E-03,-258.7941E-03,+20.0691E-03,-356.3271E-03,+190.9546E-03
-32.3250E-03,-290.7722E-03,+27.2642E-03,-402.0101E-03,+190.9546E-03
-32.0500E-03,-290.7722E-03,+27.8352E-03,-415.7149E-03,+190.9546E-03
-31.7750E-03,-258.7941E-03,+24.2948E-03,-374.6003E-03,+241.2059E-03
-31.5000E-03,-290.7722E-03,+23.3811E-03,-429.4198E-03,+209.2278E-03
-31.2250E-03,-258.7941E-03,+22.1249E-03,-356.3271E-03,+209.2278E-03
-30.9500E-03,-277.0673E-03,+25.7795E-03,-402.0101E-03,+190.9546E-03
-30.6750E-03,-258.7941E-03,+23.1527E-03,-397.4418E-03,+222.9327E-03
-30.4000E-03,-258.7941E-03,+25.5511E-03,-374.6003E-03,+190.9546E-03
-30.1250E-03,-309.0454E-03,+29.5483E-03,-429.4198E-03,+190.9546E-03
-29.8500E-03,-277.0673E-03,+28.9773E-03,-356.3271E-03,+190.9546E-03
-29.5750E-03,-258.7941E-03,+31.2615E-03,-402.0101E-03,+190.9546E-03
-29.3000E-03,-258.7941E-03,+22.9243E-03,-397.4418E-03,+190.9546E-03
-29.0250E-03,-258.7941E-03,+26.8074E-03,-374.6003E-03,+190.9546E-03
-28.7500E-03,-258.7941E-03,+24.7516E-03,-429.4198E-03,+190.9546E-03
-28.4750E-03,-258.7941E-03,+19.2697E-03,-356.3271E-03,+190.9546E-03
-28.2000E-03,-290.7722E-03,+23.6096E-03,-402.0101E-03,+190.9546E-03
-27.9250E-03,-258.7941E-03,+18.4702E-03,-397.4418E-03,+190.9546E-03
-27.6500E-03,-258.7941E-03,+18.8128E-03,-342.6222E-03,+209.2278E-03
-27.3750E-03,-258.7941E-03,+21.6680E-03,-429.4198E-03,+222.9327E-03
-27.1000E-03,-258.7941E-03,+18.8128E-03,-356.3271E-03,+209.2278E-03
-26.8250E-03,-258.7941E-03,+21.3254E-03,-402.0101E-03,+241.2059E-03
-26.5500E-03,-258.7941E-03,+24.7516E-03,-383.7369E-03,+190.9546E-03
-26.2750E-03,-258.7941E-03,+20.0691E-03,-374.6003E-03,+209.2278E-03
-26.0000E-03,-258.7941E-03,+23.1527E-03,-429.4198E-03,+222.9327E-03
-25.7250E-03,-258.7941E-03,+20.5260E-03,-356.3271E-03,+190.9546E-03
-25.4500E-03,-258.7941E-03,+26.6932E-03,-402.0101E-03,+190.9546E-03
-25.1750E-03,-258.7941E-03,+19.3839E-03,-397.4418E-03,+222.9327E-03
-24.9000E-03,-258.7941E-03,+28.9773E-03,-374.6003E-03,+241.2059E-03
-24.6250E-03,-277.0673E-03,+27.8352E-03,-429.4198E-03,+241.2059E-03
-24.3500E-03,-258.7941E-03,+20.0691E-03,-356.3271E-03,+241.2059E-03
-24.0750E-03,-258.7941E-03,+21.0970E-03,-402.0101E-03,+241.2059E-03
-23.8000E-03,-258.7941E-03,+18.9271E-03,-365.4637E-03,+209.2278E-03
-23.5250E-03,-277.0673E-03,+25.5511E-03,-374.6003E-03,+190.9546E-03
-23.2500E-03,-290.7722E-03,+19.6123E-03,-429.4198E-03,+222.9327E-03
-22.9750E-03,-277.0673E-03,+26.9216E-03,-356.3271E-03,+209.2278E-03
-22.7000E-03,-258.7941E-03,+21.5538E-03,-402.0101E-03,+241.2059E-03
-22.4250E-03,-258.7941E-03,+18.1276E-03,-397.4418E-03,+241.2059E-03
-22.1500E-03,-290.7722E-03,+23.0385E-03,-374.6003E-03,+209.2278E-03
-21.8750E-03,-309.0454E-03,+23.0385E-03,-429.4198E-03,+190.9546E-03
-21.6000E-03,-277.0673E-03,+17.5566E-03,-356.3271E-03,+190.9546E-03
-21.3250E-03,-258.7941E-03,+28.1779E-03,-402.0101E-03,+190.9546E-03
-21.0500E-03,-258.7941E-03,+20.8686E-03,-415.7149E-03,+190.9546E-03
-20.7750E-03,-258.7941E-03,+26.8074E-03,-374.6003E-03,+241.2059E-03
-20.5000E-03,-258.7941E-03,+19.8407E-03,-429.4198E-03,+190.9546E-03
-20.2250E-03,-258.7941E-03,+19.7265E-03,-356.3271E-03,+222.9327E-03
-19.9500E-03,-258.7941E-03,+20.4118E-03,-433.9881E-03,+241.2059E-03
-19.6750E-03,-258.7941E-03,+17.6708E-03,-415.7149E-03,+190.9546E-03
-19.4000E-03,-258.7941E-03,+18.0134E-03,-324.3490E-03,+241.2059E-03
-19.1250E-03,-258.7941E-03,+18.4702E-03,-397.4418E-03,+241.2059E-03
-18.8500E-03,-258.7941E-03,+28.5205E-03,-356.3271E-03,+190.9546E-03
-18.5750E-03,-258.7941E-03,+27.9494E-03,-402.0101E-03,+222.9327E-03
-18.3000E-03,-258.7941E-03,+19.8407E-03,-397.4418E-03,+241.2059E-03
-18.0250E-03,-258.7941E-03,+26.0079E-03,-374.6003E-03,+241.2059E-03
-17.7500E-03,-258.7941E-03,+21.8964E-03,-429.4198E-03,+241.2059E-03
-17.4750E-03,-258.7941E-03,+18.8128E-03,-356.3271E-03,+241.2059E-03
-17.2000E-03,-258.7941E-03,+21.4396E-03,-402.0101E-03,+241.2059E-03
-16.9250E-03,-258.7941E-03,+27.6068E-03,-397.4418E-03,+209.2278E-03
-16.6500E-03,-258.7941E-03,+23.4954E-03,-374.6003E-03,+209.2278E-03
-16.3750E-03,-258.7941E-03,+23.6096E-03,-429.4198E-03,+241.2059E-03
-16.1000E-03,-258.7941E-03,+20.5260E-03,-356.3271E-03,+222.9327E-03
-15.8250E-03,-258.7941E-03,+27.0358E-03,-433.9881E-03,+241.2059E-03
-15.5500E-03,-258.7941E-03,+28.2921E-03,-397.4418E-03,+209.2278E-03
-15.2750E-03,-258.7941E-03,+28.9773E-03,-374.6003E-03,+209.2278E-03
-15.0000E-03,-258.7941E-03,+28.7489E-03,-429.4198E-03,+222.9327E-03
-14.7250E-03,-258.7941E-03,+25.2085E-03,-356.3271E-03,+190.9546E-03
-14.4500E-03,-258.7941E-03,+27.2642E-03,-433.9881E-03,+241.2059E-03
-14.1750E-03,-258.7941E-03,+24.9800E-03,-415.7149E-03,+222.9327E-03
-13.9000E-03,-258.7941E-03,+22.6959E-03,-374.6003E-03,+209.2278E-03
-13.6250E-03,-258.7941E-03,+26.3505E-03,-447.6930E-03,+241.2059E-03
-13.3500E-03,-290.7722E-03,+19.7265E-03,-356.3271E-03,+241.2059E-03
-13.0750E-03,-309.0454E-03,+25.6653E-03,-402.0101E-03,+209.2278E-03
-12.8000E-03,-258.7941E-03,+30.2336E-03,-415.7149E-03,+241.2059E-03
-12.5250E-03,-258.7941E-03,+28.5205E-03,-374.6003E-03,+241.2059E-03
-12.2500E-03,-258.7941E-03,+20.0691E-03,-429.4198E-03,+241.2059E-03
-11.9750E-03,-258.7941E-03,+20.0691E-03,-356.3271E-03,+241.2059E-03
-11.7000E-03,-258.7941E-03,+22.8101E-03,-402.0101E-03,+241.2059E-03
-11.4250E-03,-258.7941E-03,+26.8074E-03,-397.4418E-03,+190.9546E-03
-11.1500E-03,-258.7941E-03,+21.7822E-03,-374.6003E-03,+241.2059E-03
-10.8750E-03,-258.7941E-03,+23.7238E-03,-429.4198E-03,+190.9546E-03
-10.6000E-03,-258.7941E-03,+20.5260E-03,-356.3271E-03,+241.2059E-03
-10.3250E-03,-258.7941E-03,+30.3478E-03,-402.0101E-03,+222.9327E-03
-10.0500E-03,-258.7941E-03,+20.9828E-03,-397.4418E-03,+209.2278E-03
-9.7750E-03,-258.7941E-03,+28.1779E-03,-374.6003E-03,+241.2059E-03
-9.5000E-03,-258.7941E-03,+26.4647E-03,-429.4198E-03,+222.9327E-03
-9.2250E-03,-258.7941E-03,+26.0079E-03,-356.3271E-03,+190.9546E-03
-8.9500E-03,-258.7941E-03,+21.0970E-03,-402.0101E-03,+190.9546E-03
-8.6750E-03,-258.7941E-03,+24.5232E-03,-397.4418E-03,+241.2059E-03
-8.4000E-03,-258.7941E-03,+22.2391E-03,-374.6003E-03,+241.2059E-03
-8.1250E-03,-258.7941E-03,+19.2697E-03,-429.4198E-03,+190.9546E-03
-7.8500E-03,-258.7941E-03,+18.0134E-03,-356.3271E-03,+190.9546E-03
-7.5750E-03,-258.7941E-03,+20.1833E-03,-433.9881E-03,+209.2278E-03
-7.3000E-03,-258.7941E-03,+20.9828E-03,-397.4418E-03,+209.2278E-03
-7.0250E-03,-258.7941E-03,+22.2391E-03,-374.6003E-03,+241.2059E-03
-6.7500E-03,-309.0454E-03,+19.6123E-03,-429.4198E-03,+222.9327E-03
-6.4750E-03,-309.0454E-03,+18.8128E-03,-388.3052E-03,+190.9546E-03
-6.2000E-03,-290.7722E-03,+19.7265E-03,-383.7369E-03,+241.2059E-03
-5.9250E-03,-258.7941E-03,+21.7822E-03,-397.4418E-03,+209.2278E-03
-5.6500E-03,-290.7722E-03,+30.6904E-03,-374.6003E-03,+241.2059E-03
-5.3750E-03,-258.7941E-03,+21.7822E-03,-429.4198E-03,+241.2059E-03
-5.1000E-03,-258.7941E-03,+26.4647E-03,-356.3271E-03,+241.2059E-03
-4.8250E-03,-258.7941E-03,+26.0079E-03,-402.0101E-03,+241.2059E-03
-4.5500E-03,-258.7941E-03,+30.6904E-03,-397.4418E-03,+209.2278E-03
-4.2750E-03,-258.7941E-03,+25.0943E-03,-356.3271E-03,+241.2059E-03
-4.0000E-03,-258.7941E-03,+20.0691E-03,-447.6930E-03,+190.9546E-03
-3.7250E-03,-258.7941E-03,+19.6123E-03,-388.3052E-03,+241.2059E-03
-3.4500E-03,-258.7941E-03,+22.3533E-03,-402.0101E-03,+222.9327E-03
-3.1750E-03,-258.7941E-03,+32.4035E-03,-397.4418E-03,+241.2059E-03
-2.9000E-03,-258.7941E-03,+28.9773E-03,-374.6003E-03,+190.9546E-03
-2.6250E-03,-258.7941E-03,+18.8128E-03,-429.4198E-03,+241.2059E-03
-2.3500E-03,-258.7941E-03,+20.0691E-03,-388.3052E-03,+209.2278E-03
-2.0750E-03,-258.7941E-03,+21.0970E-03,-433.9881E-03,+222.9327E-03
-1.8000E-03,-258.7941E-03,+32.2893E-03,-415.7149E-03,+209.2278E-03
-1.5250E-03,-258.7941E-03,+29.7768E-03,-374.6003E-03,+209.2278E-03
-1.2500E-03,-258.7941E-03,+26.2363E-03,-429.4198E-03,+222.9327E-03
-975.0E-06,-258.7941E-03,+31.4899E-03,-356.3271E-03,+190.9546E-03
-700.0E-06,-258.7941E-03,+23.0385E-03,-402.0101E-03,+222.9327E-03
-425.0E-06,-258.7941E-03,+32.6319E-03,-397.4418E-03,+209.2278E-03
-150.0E-06,-258.7941E-03,+30.2336E-03,-374.6003E-03,+190.9546E-03
+125.0E-06,+1.4040656E+00,+21.3254E-03,-429.4198E-03,-1.4901783E+00
+400.0E-06,+4.3369117E+00,+25.2085E-03,-356.3271E-03,-4.4550025E+00
+675.0E-06,+6.9179990E+00,+23.3811E-03,-402.0101E-03,-7.0863410E+00
+950.0E-06,+9.4808131E+00,+33.4314E-03,-415.7149E-03,-9.4481501E+00
+1.2250E-03,+11.8928734E+00,+25.5511E-03,-374.6003E-03,-11.3439930E+00
+1.5000E-03,+14.2227044E+00,+20.0691E-03,-429.4198E-03,-12.9703063E+00
+1.7750E-03,+16.3835084E+00,+22.2391E-03,-356.3271E-03,-14.2265878E+00
+2.0500E-03,+18.3433074E+00,+20.7544E-03,-402.0101E-03,-15.2498861E+00
+2.3250E-03,+20.1706258E+00,+17.6708E-03,-397.4418E-03,-15.8391963E+00
+2.6000E-03,+21.8289173E+00,+13.7877E-03,-374.6003E-03,-16.0904526E+00
+2.8750E-03,+23.2039744E+00,+9.2194E-03,-429.4198E-03,-15.9579720E+00
+3.1500E-03,+24.3095021E+00,+4.1943E-03,-356.3271E-03,-15.5239838E+00
+3.4250E-03,+25.2322979E+00,+3.1664E-03,-402.0101E-03,-14.6697125E+00
+3.7000E-03,+25.8535861E+00,-10.0816E-03,-415.7149E-03,-13.5322068E+00
+3.9750E-03,+26.3058475E+00,-21.7308E-03,-374.6003E-03,-12.1434448E+00
+4.2500E-03,+26.4748744E+00,-37.6056E-03,-429.4198E-03,-10.3846508E+00
+4.5250E-03,+26.4428963E+00,-60.6755E-03,-356.3271E-03,-8.3106444E+00
+4.8000E-03,+26.1413888E+00,-85.4585E-03,-402.0101E-03,-5.9671085E+00
+5.0750E-03,+25.5383737E+00,-116.7513E-03,-415.7149E-03,-3.4042944E+00
+5.3500E-03,+24.6703975E+00,-153.0693E-03,-374.6003E-03,-690.7265E-03
+5.6250E-03,+23.5146186E+00,-191.6714E-03,-479.6711E-03,+2.1233438E+00
+5.9000E-03,+22.2080859E+00,-235.1844E-03,-406.5783E-03,+4.8871630E+00
+6.1750E-03,+20.7005482E+00,-276.7559E-03,-452.2613E-03,+7.4682502E+00
+6.4500E-03,+19.0102786E+00,-318.8984E-03,-465.9662E-03,+9.8300593E+00
+6.7250E-03,+17.1190041E+00,-356.2443E-03,-424.8515E-03,+12.0913658E+00
+7.0000E-03,+15.1089538E+00,-381.8267E-03,-529.9223E-03,+14.0694380E+00
+7.2750E-03,+12.8659204E+00,-416.6600E-03,-456.8296E-03,+15.9287345E+00
+7.5500E-03,+10.4721333E+00,-432.5348E-03,-534.4906E-03,+17.5550479E+00
+7.8250E-03,+7.8910460E+00,-460.0588E-03,-516.2175E-03,+19.0625856E+00
+8.1000E-03,+5.2779807E+00,-477.3041E-03,-525.3540E-03,+20.3554134E+00
+8.3750E-03,+2.5324348E+00,-488.2680E-03,-580.1736E-03,+21.5934217E+00
+8.6500E-03,+33.5768E-03,-494.8920E-03,-539.0589E-03,+22.5984468E+00
+8.9250E-03,-2.2277297E+00,-499.5745E-03,-584.7419E-03,+23.3887620E+00
+9.2000E-03,-4.2560532E+00,-494.5494E-03,-598.4468E-03,+24.0237552E+00
+9.4750E-03,-6.1153497E+00,-487.8112E-03,-575.6053E-03,+24.3937871E+00
+9.7500E-03,-7.6411606E+00,-467.7107E-03,-630.4249E-03,+24.4120603E+00
+10.0250E-03,-9.1304251E+00,-433.9053E-03,-607.5834E-03,+24.0465966E+00
+10.3000E-03,-10.5877115E+00,-393.0190E-03,-653.2663E-03,+23.3430790E+00
+10.5750E-03,-11.9627686E+00,-343.4530E-03,-648.6980E-03,+22.3563271E+00
+10.8500E-03,-13.2190501E+00,-285.8925E-03,-593.8785E-03,+21.2005482E+00
+11.1250E-03,-14.6260853E+00,-225.5910E-03,-648.6980E-03,+20.0447693E+00
+11.4000E-03,-16.0331204E+00,-155.2392E-03,-607.5834E-03,+19.0717222E+00
+11.6750E-03,-17.2391506E+00,-83.6312E-03,-653.2663E-03,+18.2174509E+00
+11.9500E-03,-18.2121977E+00,-5.3991E-03,-566.4687E-03,+17.4636820E+00
+12.2250E-03,-18.7832347E+00,+70.4346E-03,-525.3540E-03,+16.4769301E+00
+12.5000E-03,-18.8517591E+00,+152.0929E-03,-580.1736E-03,+14.8369118E+00
+12.7750E-03,-18.6187760E+00,+233.2943E-03,-507.0809E-03,+12.8953859E+00
+13.0500E-03,-18.3172685E+00,+315.8663E-03,-502.5126E-03,+10.7848332E+00
+13.3250E-03,-18.0660122E+00,+401.6361E-03,-465.9662E-03,+8.8067610E+00
+13.6000E-03,-17.7645046E+00,+481.2386E-03,-392.8735E-03,+6.9154864E+00
+13.8750E-03,-17.1797628E+00,+564.1532E-03,-429.4198E-03,+5.2891730E+00
+14.1500E-03,-16.2432621E+00,+646.2683E-03,-338.0539E-03,+3.5989035E+00
+14.4250E-03,-15.1560076E+00,+724.5004E-03,-351.7588E-03,+1.7396070E+00
+14.7000E-03,-14.0641848E+00,+802.7324E-03,-264.9612E-03,-69.4383E-03
