x-axis,1,2,3,4
-60.9250E-03,-258.7941E-03,+67.0084E-03,-392.8735E-03,+190.9546E-03
-60.6500E-03,-258.7941E-03,+64.3816E-03,-461.3979E-03,+190.9546E-03
-60.3750E-03,-258.7941E-03,+71.6909E-03,-406.5783E-03,+190.9546E-03
-60.1000E-03,-258.7941E-03,+64.8384E-03,-433.9881E-03,+190.9546E-03
-59.8250E-03,-258.7941E-03,+67.9220E-03,-415.7149E-03,+190.9546E-03
-59.5500E-03,-258.7941E-03,+67.8078E-03,-392.8735E-03,+190.9546E-03
-59.2750E-03,-258.7941E-03,+67.6936E-03,-429.4198E-03,+190.9546E-03
-59.0000E-03,-258.7941E-03,+67.3510E-03,-406.5783E-03,+190.9546E-03
-58.7250E-03,-258.7941E-03,+73.4040E-03,-433.9881E-03,+190.9546E-03
-58.4500E-03,-258.7941E-03,+71.6909E-03,-415.7149E-03,+190.9546E-03
-58.1750E-03,-258.7941E-03,+72.0335E-03,-392.8735E-03,+190.9546E-03
-57.9000E-03,-258.7941E-03,+69.4067E-03,-461.3979E-03,+190.9546E-03
-57.6250E-03,-258.7941E-03,+69.8636E-03,-406.5783E-03,+190.9546E-03
-57.3500E-03,-258.7941E-03,+69.0641E-03,-433.9881E-03,+190.9546E-03
-57.0750E-03,-258.7941E-03,+71.6909E-03,-415.7149E-03,+190.9546E-03
-56.8000E-03,-258.7941E-03,+69.5209E-03,-392.8735E-03,+190.9546E-03
-56.5250E-03,-258.7941E-03,+66.5515E-03,-429.4198E-03,+190.9546E-03
-56.2500E-03,-258.7941E-03,+65.2953E-03,-406.5783E-03,+190.9546E-03
-55.9750E-03,-258.7941E-03,+72.0335E-03,-433.9881E-03,+190.9546E-03
-55.7000E-03,-290.7722E-03,+66.2089E-03,-415.7149E-03,+190.9546E-03
-55.4250E-03,-258.7941E-03,+65.2953E-03,-374.6003E-03,+190.9546E-03
-55.1500E-03,-258.7941E-03,+65.1811E-03,-461.3979E-03,+190.9546E-03
-54.8750E-03,-258.7941E-03,+67.0084E-03,-406.5783E-03,+190.9546E-03
-54.6000E-03,-258.7941E-03,+63.5821E-03,-433.9881E-03,+190.9546E-03
-54.3250E-03,-258.7941E-03,+69.6351E-03,-415.7149E-03,+190.9546E-03
-54.0500E-03,-258.7941E-03,+67.8078E-03,-374.6003E-03,+190.9546E-03
-53.7750E-03,-258.7941E-03,+67.3510E-03,-429.4198E-03,+190.9546E-03
-53.5000E-03,-258.7941E-03,+70.7772E-03,-356.3271E-03,+190.9546E-03
-53.2250E-03,-258.7941E-03,+70.6630E-03,-433.9881E-03,+190.9546E-03
-52.9500E-03,-258.7941E-03,+75.0029E-03,-415.7149E-03,+190.9546E-03
-52.6750E-03,-258.7941E-03,+73.2898E-03,-392.8735E-03,+190.9546E-03
-52.4000E-03,-258.7941E-03,+69.0641E-03,-429.4198E-03,+190.9546E-03
-52.1250E-03,-277.0673E-03,+72.1477E-03,-406.5783E-03,+190.9546E-03
-51.8500E-03,-258.7941E-03,+73.0614E-03,-433.9881E-03,+190.9546E-03
-51.5750E-03,-258.7941E-03,+69.6351E-03,-415.7149E-03,+190.9546E-03
-51.3000E-03,-258.7941E-03,+71.2340E-03,-374.6003E-03,+190.9546E-03
-51.0250E-03,-258.7941E-03,+69.7493E-03,-429.4198E-03,+190.9546E-03
-50.7500E-03,-258.7941E-03,+69.5209E-03,-406.5783E-03,+190.9546E-03
-50.4750E-03,-258.7941E-03,+75.4597E-03,-433.9881E-03,+190.9546E-03
-50.2000E-03,-258.7941E-03,+71.2340E-03,-415.7149E-03,+190.9546E-03
-49.9250E-03,-258.7941E-03,+69.8636E-03,-374.6003E-03,+190.9546E-03
-49.6500E-03,-258.7941E-03,+70.6630E-03,-447.6930E-03,+190.9546E-03
-49.3750E-03,-258.7941E-03,+72.8329E-03,-406.5783E-03,+190.9546E-03
-49.1000E-03,-258.7941E-03,+77.6297E-03,-433.9881E-03,+190.9546E-03
-48.8250E-03,-258.7941E-03,+74.8887E-03,-415.7149E-03,+190.9546E-03
-48.5500E-03,-258.7941E-03,+73.2898E-03,-374.6003E-03,+190.9546E-03
-48.2750E-03,-258.7941E-03,+73.4040E-03,-479.6711E-03,+190.9546E-03
-48.0000E-03,-277.0673E-03,+73.2898E-03,-406.5783E-03,+172.6814E-03
-47.7250E-03,-290.7722E-03,+74.3176E-03,-433.9881E-03,+190.9546E-03
-47.4500E-03,-258.7941E-03,+72.4903E-03,-415.7149E-03,+190.9546E-03
-47.1750E-03,-277.0673E-03,+69.5209E-03,-374.6003E-03,+190.9546E-03
-46.9000E-03,-258.7941E-03,+69.0641E-03,-461.3979E-03,+190.9546E-03
-46.6250E-03,-258.7941E-03,+67.8078E-03,-374.6003E-03,+190.9546E-03
-46.3500E-03,-258.7941E-03,+70.6630E-03,-433.9881E-03,+190.9546E-03
-46.0750E-03,-290.7722E-03,+73.1756E-03,-415.7149E-03,+190.9546E-03
-45.8000E-03,-258.7941E-03,+74.5461E-03,-406.5783E-03,+190.9546E-03
-45.5250E-03,-258.7941E-03,+73.6324E-03,-429.4198E-03,+190.9546E-03
-45.2500E-03,-258.7941E-03,+73.2898E-03,-406.5783E-03,+190.9546E-03
-44.9750E-03,-290.7722E-03,+78.4291E-03,-402.0101E-03,+190.9546E-03
-44.7000E-03,-258.7941E-03,+74.3176E-03,-415.7149E-03,+190.9546E-03
-44.4250E-03,-258.7941E-03,+72.8329E-03,-374.6003E-03,+190.9546E-03
-44.1500E-03,-258.7941E-03,+76.1450E-03,-429.4198E-03,+190.9546E-03
-43.8750E-03,-258.7941E-03,+74.5461E-03,-356.3271E-03,+190.9546E-03
-43.6000E-03,-258.7941E-03,+78.8859E-03,-433.9881E-03,+190.9546E-03
-43.3250E-03,-258.7941E-03,+76.4876E-03,-415.7149E-03,+190.9546E-03
-43.0500E-03,-258.7941E-03,+72.4903E-03,-374.6003E-03,+190.9546E-03
-42.7750E-03,-258.7941E-03,+79.4570E-03,-461.3979E-03,+190.9546E-03
-42.5000E-03,-258.7941E-03,+67.0084E-03,-356.3271E-03,+190.9546E-03
-42.2250E-03,-277.0673E-03,+68.1504E-03,-433.9881E-03,+190.9546E-03
-41.9500E-03,-258.7941E-03,+69.5209E-03,-415.7149E-03,+190.9546E-03
-41.6750E-03,-258.7941E-03,+64.4958E-03,-392.8735E-03,+190.9546E-03
-41.4000E-03,-258.7941E-03,+64.4958E-03,-461.3979E-03,+190.9546E-03
-41.1250E-03,-290.7722E-03,+64.0390E-03,-406.5783E-03,+190.9546E-03
-40.8500E-03,-258.7941E-03,+66.8942E-03,-452.2613E-03,+190.9546E-03
-40.5750E-03,-258.7941E-03,+72.0335E-03,-415.7149E-03,+190.9546E-03
-40.3000E-03,-258.7941E-03,+72.0335E-03,-374.6003E-03,+190.9546E-03
-40.0250E-03,-258.7941E-03,+71.4625E-03,-429.4198E-03,+190.9546E-03
-39.7500E-03,-258.7941E-03,+69.9778E-03,-356.3271E-03,+190.9546E-03
-39.4750E-03,-258.7941E-03,+75.0029E-03,-433.9881E-03,+190.9546E-03
-39.2000E-03,-258.7941E-03,+77.5155E-03,-415.7149E-03,+190.9546E-03
-38.9250E-03,-258.7941E-03,+75.8023E-03,-374.6003E-03,+190.9546E-03
-38.6500E-03,-258.7941E-03,+72.0335E-03,-429.4198E-03,+190.9546E-03
-38.3750E-03,-290.7722E-03,+70.3204E-03,-406.5783E-03,+190.9546E-03
-38.1000E-03,-258.7941E-03,+75.5739E-03,-433.9881E-03,+190.9546E-03
-37.8250E-03,-258.7941E-03,+81.2843E-03,-415.7149E-03,+190.9546E-03
-37.5500E-03,-258.7941E-03,+68.7215E-03,-374.6003E-03,+190.9546E-03
-37.2750E-03,-258.7941E-03,+64.0390E-03,-429.4198E-03,+158.9765E-03
-37.0000E-03,-290.7722E-03,+62.7827E-03,-406.5783E-03,+190.9546E-03
-36.7250E-03,-258.7941E-03,+69.4067E-03,-433.9881E-03,+190.9546E-03
-36.4500E-03,-258.7941E-03,+72.1477E-03,-415.7149E-03,+190.9546E-03
-36.1750E-03,-258.7941E-03,+61.5264E-03,-406.5783E-03,+190.9546E-03
-35.9000E-03,-258.7941E-03,+64.8384E-03,-429.4198E-03,+190.9546E-03
-35.6250E-03,-258.7941E-03,+67.3510E-03,-356.3271E-03,+190.9546E-03
-35.3500E-03,-258.7941E-03,+69.9778E-03,-452.2613E-03,+158.9765E-03
-35.0750E-03,-290.7722E-03,+68.2647E-03,-415.7149E-03,+190.9546E-03
-34.8000E-03,-258.7941E-03,+68.7215E-03,-392.8735E-03,+190.9546E-03
-34.5250E-03,-309.0454E-03,+69.0641E-03,-429.4198E-03,+190.9546E-03
-34.2500E-03,-309.0454E-03,+70.7772E-03,-388.3052E-03,+190.9546E-03
-33.9750E-03,-258.7941E-03,+72.7187E-03,-433.9881E-03,+190.9546E-03
-33.7000E-03,-258.7941E-03,+73.4040E-03,-415.7149E-03,+190.9546E-03
-33.4250E-03,-258.7941E-03,+70.3204E-03,-374.6003E-03,+190.9546E-03
-33.1500E-03,-258.7941E-03,+76.7160E-03,-429.4198E-03,+190.9546E-03
-32.8750E-03,-258.7941E-03,+69.5209E-03,-374.6003E-03,+190.9546E-03
-32.6000E-03,-309.0454E-03,+68.6073E-03,-433.9881E-03,+190.9546E-03
-32.3250E-03,-309.0454E-03,+70.3204E-03,-415.7149E-03,+190.9546E-03
-32.0500E-03,-258.7941E-03,+65.7521E-03,-374.6003E-03,+190.9546E-03
-31.7750E-03,-258.7941E-03,+65.2953E-03,-429.4198E-03,+190.9546E-03
-31.5000E-03,-258.7941E-03,+65.2953E-03,-356.3271E-03,+190.9546E-03
-31.2250E-03,-258.7941E-03,+67.0084E-03,-433.9881E-03,+190.9546E-03
-30.9500E-03,-258.7941E-03,+75.1171E-03,-415.7149E-03,+190.9546E-03
-30.6750E-03,-258.7941E-03,+67.8078E-03,-374.6003E-03,+190.9546E-03
-30.4000E-03,-258.7941E-03,+71.5767E-03,-429.4198E-03,+190.9546E-03
-30.1250E-03,-258.7941E-03,+75.3455E-03,-356.3271E-03,+190.9546E-03
-29.8500E-03,-258.7941E-03,+81.9695E-03,-402.0101E-03,+190.9546E-03
-29.5750E-03,-277.0673E-03,+80.9417E-03,-415.7149E-03,+190.9546E-03
-29.3000E-03,-309.0454E-03,+76.6018E-03,-374.6003E-03,+190.9546E-03
-29.0250E-03,-277.0673E-03,+75.3455E-03,-429.4198E-03,+190.9546E-03
-28.7500E-03,-258.7941E-03,+74.0892E-03,-406.5783E-03,+190.9546E-03
-28.4750E-03,-290.7722E-03,+79.4570E-03,-433.9881E-03,+190.9546E-03
-28.2000E-03,-258.7941E-03,+74.7745E-03,-415.7149E-03,+190.9546E-03
-27.9250E-03,-258.7941E-03,+70.3204E-03,-374.6003E-03,+190.9546E-03
-27.6500E-03,-258.7941E-03,+69.5209E-03,-429.4198E-03,+190.9546E-03
-27.3750E-03,-258.7941E-03,+67.4652E-03,-374.6003E-03,+190.9546E-03
-27.1000E-03,-258.7941E-03,+65.2953E-03,-402.0101E-03,+190.9546E-03
-26.8250E-03,-258.7941E-03,+65.4095E-03,-415.7149E-03,+190.9546E-03
-26.5500E-03,-258.7941E-03,+64.8384E-03,-374.6003E-03,+190.9546E-03
-26.2750E-03,-258.7941E-03,+71.3483E-03,-461.3979E-03,+190.9546E-03
-26.0000E-03,-258.7941E-03,+70.3204E-03,-356.3271E-03,+190.9546E-03
-25.7250E-03,-258.7941E-03,+71.9193E-03,-433.9881E-03,+190.9546E-03
-25.4500E-03,-258.7941E-03,+70.7772E-03,-415.7149E-03,+190.9546E-03
-25.1750E-03,-258.7941E-03,+70.3204E-03,-374.6003E-03,+190.9546E-03
-24.9000E-03,-258.7941E-03,+71.5767E-03,-429.4198E-03,+190.9546E-03
-24.6250E-03,-258.7941E-03,+73.2898E-03,-388.3052E-03,+172.6814E-03
-24.3500E-03,-258.7941E-03,+76.1450E-03,-402.0101E-03,+190.9546E-03
-24.0750E-03,-258.7941E-03,+74.5461E-03,-383.7369E-03,+190.9546E-03
-23.8000E-03,-258.7941E-03,+72.8329E-03,-374.6003E-03,+190.9546E-03
-23.5250E-03,-258.7941E-03,+75.3455E-03,-429.4198E-03,+190.9546E-03
-23.2500E-03,-258.7941E-03,+70.7772E-03,-374.6003E-03,+190.9546E-03
-22.9750E-03,-258.7941E-03,+75.6881E-03,-433.9881E-03,+190.9546E-03
-22.7000E-03,-258.7941E-03,+80.3706E-03,-415.7149E-03,+190.9546E-03
-22.4250E-03,-258.7941E-03,+73.2898E-03,-374.6003E-03,+190.9546E-03
-22.1500E-03,-258.7941E-03,+65.2953E-03,-429.4198E-03,+190.9546E-03
-21.8750E-03,-258.7941E-03,+66.6657E-03,-388.3052E-03,+190.9546E-03
-21.6000E-03,-258.7941E-03,+64.4958E-03,-433.9881E-03,+190.9546E-03
-21.3250E-03,-258.7941E-03,+65.8663E-03,-415.7149E-03,+190.9546E-03
-21.0500E-03,-258.7941E-03,+62.7827E-03,-374.6003E-03,+190.9546E-03
-20.7750E-03,-258.7941E-03,+66.4373E-03,-429.4198E-03,+190.9546E-03
-20.5000E-03,-258.7941E-03,+67.0084E-03,-406.5783E-03,+190.9546E-03
-20.2250E-03,-258.7941E-03,+70.3204E-03,-433.9881E-03,+190.9546E-03
-19.9500E-03,-258.7941E-03,+72.1477E-03,-415.7149E-03,+190.9546E-03
-19.6750E-03,-258.7941E-03,+70.3204E-03,-392.8735E-03,+190.9546E-03
-19.4000E-03,-290.7722E-03,+72.0335E-03,-429.4198E-03,+190.9546E-03
-19.1250E-03,-258.7941E-03,+72.0335E-03,-356.3271E-03,+190.9546E-03
-18.8500E-03,-258.7941E-03,+75.6881E-03,-433.9881E-03,+190.9546E-03
-18.5750E-03,-258.7941E-03,+72.1477E-03,-415.7149E-03,+190.9546E-03
-18.3000E-03,-258.7941E-03,+75.6881E-03,-374.6003E-03,+190.9546E-03
-18.0250E-03,-258.7941E-03,+71.2340E-03,-429.4198E-03,+190.9546E-03
-17.7500E-03,-290.7722E-03,+76.3734E-03,-356.3271E-03,+140.7033E-03
-17.4750E-03,-258.7941E-03,+74.0892E-03,-433.9881E-03,+190.9546E-03
-17.2000E-03,+1.9568294E+00,+68.0362E-03,-415.7149E-03,-2.0292373E+00
-16.9250E-03,+5.2414343E+00,+64.9526E-03,-374.6003E-03,-3.4225676E+00
-16.6500E-03,+7.9550022E+00,+61.5264E-03,-429.4198E-03,-4.4641391E+00
-16.3750E-03,+10.5178163E+00,+63.5821E-03,-356.3271E-03,-5.0671542E+00
-16.1000E-03,+12.7151667E+00,+63.5821E-03,-433.9881E-03,-5.3686617E+00
-15.8250E-03,+14.6429876E+00,+67.1226E-03,-415.7149E-03,-5.3549568E+00
-15.5500E-03,+16.2693010E+00,+72.1477E-03,-374.6003E-03,-5.0031980E+00
-15.2750E-03,+17.4433531E+00,+75.6881E-03,-429.4198E-03,-4.3179536E+00
-15.0000E-03,+18.3158976E+00,+81.6269E-03,-374.6003E-03,-3.2809504E+00
-14.7250E-03,+18.8184102E+00,+98.3012E-03,-433.9881E-03,-1.9926909E+00
-14.4500E-03,+18.8869347E+00,+107.6662E-03,-415.7149E-03,-485.1532E-03
-14.1750E-03,+18.5534490E+00,+123.8837E-03,-374.6003E-03,+1.2233895E+00
-13.9000E-03,+17.9687071E+00,+145.5831E-03,-429.4198E-03,+3.0141616E+00
-13.6250E-03,+17.1646870E+00,+178.8174E-03,-356.3271E-03,+4.8232068E+00
-13.3500E-03,+16.2099132E+00,+212.9654E-03,-433.9881E-03,+6.6002740E+00
-13.0750E-03,+14.9536317E+00,+256.4784E-03,-365.4637E-03,+8.4093192E+00
-12.8000E-03,+13.5831429E+00,+304.2171E-03,-356.3271E-03,+10.0173594E+00
-12.5250E-03,+11.8746002E+00,+351.9558E-03,-379.1686E-03,+11.6756509E+00
-12.2500E-03,+9.9833256E+00,+401.4076E-03,-306.0758E-03,+13.3339424E+00
-11.9750E-03,+7.7402923E+00,+453.2578E-03,-351.7588E-03,+15.0242119E+00
-11.7000E-03,+5.3282319E+00,+509.7905E-03,-315.2124E-03,+16.8012791E+00
-11.4250E-03,+2.7836910E+00,+568.4931E-03,-274.0978E-03,+18.5600731E+00
-11.1500E-03,+252.8550E-03,+626.6246E-03,-296.9392E-03,+20.2686158E+00
-10.8750E-03,-2.1592053E+00,+683.1573E-03,-205.5733E-03,+22.0274098E+00
-10.6000E-03,-4.4707631E+00,+741.4031E-03,-283.2344E-03,+23.8181818E+00
-10.3250E-03,-6.6498403E+00,+799.5346E-03,-214.7099E-03,+25.3942440E+00
-10.0500E-03,-8.6598906E+00,+861.0924E-03,-173.5953E-03,+26.6185473E+00
-9.7750E-03,-10.6196896E+00,+919.3382E-03,-228.4148E-03,+27.5413431E+00
-9.5000E-03,-12.4789861E+00,+975.0714E-03,-137.0489E-03,+28.1626314E+00
-9.2250E-03,-14.3382826E+00,+1.0265789E+00,-150.7538E-03,+28.3819096E+00
-8.9500E-03,-16.2980816E+00,+1.0813985E+00,-114.2074E-03,+28.1991778E+00
-8.6750E-03,-18.5091369E+00,+1.1366749E+00,-73.0927E-03,+27.8793970E+00
-8.4000E-03,-20.7704435E+00,+1.1911518E+00,-77.6610E-03,+27.8291458E+00
-8.1250E-03,-22.9814987E+00,+1.2414031E+00,+27.4098E-03,+28.0118776E+00
-7.8500E-03,-25.0098222E+00,+1.2883423E+00,+0.0E+00,+28.0804021E+00
-7.5750E-03,-26.7183649E+00,+1.3343679E+00,+86.7976E-03,+27.8793970E+00
-7.3000E-03,-27.8604389E+00,+1.3791372E+00,+159.8904E-03,+27.0296940E+00
-7.0250E-03,-28.2807222E+00,+1.4252770E+00,+123.3440E-03,+25.4901782E+00
-6.7500E-03,-28.2487441E+00,+1.4671911E+00,+246.6880E-03,+23.3659205E+00
-6.4750E-03,-27.9472366E+00,+1.5047653E+00,+219.2782E-03,+21.0041115E+00
-6.2000E-03,-27.4629972E+00,+1.5400554E+00,+287.8027E-03,+18.6423024E+00
-5.9250E-03,-26.8782553E+00,+1.5747745E+00,+360.8954E-03,+16.6642302E+00
-5.6500E-03,-26.3894476E+00,+1.6075520E+00,+374.6003E-03,+15.0379168E+00
-5.3750E-03,-26.3711744E+00,+1.6422710E+00,+479.6711E-03,+13.7633622E+00
-5.1000E-03,-26.7229332E+00,+1.6702518E+00,+502.5126E-03,+12.8908177E+00
-4.8250E-03,-26.7594796E+00,+1.6966338E+00,+557.3321E-03,+11.6391045E+00
-4.5500E-03,-26.0742352E+00,+1.7173053E+00,+662.4029E-03,+9.7798080E+00
-4.2750E-03,-24.8362269E+00,+1.7436872E+00,+625.8566E-03,+7.4865234E+00
-4.0000E-03,-23.6804480E+00,+1.7678992E+00,+749.2006E-03,+5.0744631E+00
-3.7250E-03,-22.6571497E+00,+1.7867434E+00,+753.7689E-03,+2.7126540E+00
-3.4500E-03,-21.5196440E+00,+1.8026182E+00,+840.5665E-03,+332.5718E-03
-3.1750E-03,-20.2131113E+00,+1.8176936E+00,+913.6592E-03,-1.9607128E+00
-2.9000E-03,-18.8563274E+00,+1.8340253E+00,+927.3641E-03,-4.3225219E+00
-2.6250E-03,-17.3168116E+00,+1.8492148E+00,+1.0507081E+00,-6.8350847E+00
-2.3500E-03,-15.0418002E+00,+1.8650897E+00,+1.0552764E+00,-9.4984013E+00
-2.0750E-03,-12.1957517E+00,+1.8721705E+00,+1.1420740E+00,-12.1114667E+00
-1.8000E-03,-9.2309276E+00,+1.8831344E+00,+1.2151668E+00,-14.2905439E+00
-1.5250E-03,-6.7823209E+00,+1.8930705E+00,+1.2288716E+00,-15.8346280E+00
-1.2500E-03,-4.5895388E+00,+1.9040344E+00,+1.3522156E+00,-16.8076750E+00
-975.0E-06,-2.4926909E+00,+1.9107726E+00,+1.3567839E+00,-17.7944270E+00
-700.0E-06,-784.1482E-03,+1.9146557E+00,+1.4435816E+00,-19.1329377E+00
-425.0E-06,+572.6357E-03,+1.9204803E+00,+1.4846962E+00,-20.9237098E+00
-150.0E-06,+2.1806760E+00,+1.9233354E+00,+1.4801279E+00,-22.9840113E+00
+125.0E-06,+4.0216993E+00,+1.9247059E+00,+1.6034719E+00,-24.5600735E+00
+400.0E-06,+5.9312470E+00,+1.9307589E+00,+1.5760621E+00,-25.6838743E+00
+675.0E-06,+7.8910460E+00,+1.9333857E+00,+1.6628598E+00,-26.3736870E+00
+950.0E-06,+9.9513476E+00,+1.9325862E+00,+1.7679306E+00,-26.7437190E+00
+1.2250E-03,+11.9796710E+00,+1.9338425E+00,+1.7313842E+00,-26.9447240E+00
+1.5000E-03,+13.7887162E+00,+1.9309873E+00,+1.8547282E+00,-26.8442215E+00
+1.7750E-03,+15.4789858E+00,+1.9341851E+00,+1.8592965E+00,-26.8761996E+00
+2.0500E-03,+17.3063042E+00,+1.9338425E+00,+1.9460941E+00,-27.1274558E+00
+2.3250E-03,+19.0650982E+00,+1.9325862E+00,+2.0191869E+00,-27.2142535E+00
+2.6000E-03,+20.6228872E+00,+1.9300737E+00,+1.9826405E+00,-26.9629972E+00
+2.8750E-03,+21.9157149E+00,+1.9267617E+00,+2.1059845E+00,-26.3782553E+00
+3.1500E-03,+22.8202376E+00,+1.9283606E+00,+2.1105528E+00,-25.3915033E+00
+3.4250E-03,+23.3410233E+00,+1.9283606E+00,+2.1653723E+00,-24.0849707E+00
+3.7000E-03,+23.6105528E+00,+1.9271043E+00,+2.2704431E+00,-22.5454549E+00
+3.9750E-03,+23.6105528E+00,+1.9237923E+00,+2.2521700E+00,-20.6861584E+00
+4.2500E-03,+23.5603015E+00,+1.9192240E+00,+2.3892188E+00,-18.9456376E+00
+4.5250E-03,+23.6105528E+00,+1.9203660E+00,+2.3800822E+00,-17.3193242E+00
+4.8000E-03,+23.6105528E+00,+1.9175109E+00,+2.4486067E+00,-15.8437646E+00
+5.0750E-03,+23.5100503E+00,+1.9200234E+00,+2.5216994E+00,-14.3042488E+00
+5.3500E-03,+23.1765647E+00,+1.9207087E+00,+2.5034262E+00,-12.8469624E+00
+5.6250E-03,+22.7425765E+00,+1.9192240E+00,+2.6084971E+00,-11.2891734E+00
+5.9000E-03,+21.8883052E+00,+1.9187671E+00,+2.6130653E+00,-9.5486526E+00
+6.1750E-03,+20.7507994E+00,+1.9203660E+00,+2.6998630E+00,-7.4380998E+00
+6.4500E-03,+19.3117862E+00,+1.9195666E+00,+2.7912289E+00,-5.2772958E+00
+6.7250E-03,+17.8042485E+00,+1.9208229E+00,+2.7546825E+00,-2.9657380E+00
+7.0000E-03,+16.3286889E+00,+1.9208229E+00,+2.8597533E+00,-804.9339E-03
+7.2750E-03,+14.8714024E+00,+1.9192240E+00,+2.8643216E+00,+1.3558701E+00
+7.5500E-03,+13.5648697E+00,+1.9224218E+00,+2.9191412E+00,+3.3156691E+00
+7.8250E-03,+12.0573320E+00,+1.9251628E+00,+2.9739607E+00,+4.9922338E+00
+8.1000E-03,+10.3853357E+00,+1.9282464E+00,+2.9374144E+00,+6.5500227E+00
+8.3750E-03,+8.6265417E+00,+1.9301879E+00,+3.0105071E+00,+8.0575604E+00
+8.6500E-03,+6.7169939E+00,+1.9353272E+00,+3.0150754E+00,+9.3640931E+00
+8.9250E-03,+4.7252169E+00,+1.9417228E+00,+3.0698950E+00,+10.8716308E+00
+9.2000E-03,+2.4639103E+00,+1.9476616E+00,+3.1247145E+00,+12.5299223E+00
+9.4750E-03,+385.3356E-03,+1.9538288E+00,+3.0561901E+00,+14.0877112E+00
+9.7500E-03,-1.4922341E+00,+1.9597676E+00,+3.1612609E+00,+15.4947464E+00
+10.0250E-03,-3.3012793E+00,+1.9655922E+00,+3.1658292E+00,+16.7693010E+00
+10.3000E-03,-4.9915489E+00,+1.9714168E+00,+3.2023755E+00,+17.6920968E+00
+10.5750E-03,-6.6681135E+00,+1.9746146E+00,+3.2434902E+00,+18.2448606E+00
+10.8500E-03,-8.1756512E+00,+1.9847790E+00,+3.2069438E+00,+18.3819095E+00
+11.1250E-03,-9.5826864E+00,+1.9907178E+00,+3.3120146E+00,+18.1489264E+00
+11.4000E-03,-11.1724534E+00,+1.9995118E+00,+3.2663317E+00,+17.8976701E+00
+11.6750E-03,-12.7485156E+00,+2.0011107E+00,+3.3211512E+00,+17.7286432E+00
+11.9500E-03,-14.4570583E+00,+2.0100189E+00,+3.3759708E+00,+17.6281407E+00
+12.2250E-03,-15.9326179E+00,+2.0183560E+00,+3.3394244E+00,+17.5459113E+00
+12.5000E-03,-17.0564188E+00,+2.0254369E+00,+3.4125172E+00,+17.0799451E+00
+12.7750E-03,-17.6274558E+00,+2.0326319E+00,+3.3851074E+00,+15.9926907E+00
+13.0500E-03,-17.6457289E+00,+2.0379997E+00,+3.4216537E+00,+14.3024211E+00
