x-axis,1,2,3,4
-867.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.092966E+00
-866.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.092966E+00
-865.200E-03,-266.332E-03,+241.834E-03,-344.107E-03,+1.092966E+00
-864.100E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.092966E+00
-863.000E-03,-266.332E-03,+241.834E-03,-307.561E-03,+1.092966E+00
-861.900E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.092966E+00
-860.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.092966E+00
-859.700E-03,-266.332E-03,+241.834E-03,-344.107E-03,+1.092966E+00
-858.600E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.092966E+00
-857.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.092966E+00
-856.400E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.092966E+00
-855.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.092966E+00
-854.200E-03,-266.332E-03,+241.834E-03,-369.233E-03,+1.092966E+00
-853.100E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.092966E+00
-852.000E-03,-266.332E-03,+241.834E-03,-307.561E-03,+1.092966E+00
-850.900E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.092966E+00
-849.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.092966E+00
-848.700E-03,-266.332E-03,+241.834E-03,-344.107E-03,+1.092966E+00
-847.600E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.092966E+00
-846.500E-03,-266.332E-03,+241.834E-03,-307.561E-03,+1.092966E+00
-845.400E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.092966E+00
-844.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.184332E+00
-843.200E-03,-266.332E-03,+241.834E-03,-344.107E-03,+1.252857E+00
-842.100E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.092966E+00
-841.000E-03,-266.332E-03,+241.834E-03,-307.561E-03,+1.184332E+00
-839.900E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.344223E+00
-838.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.252857E+00
-837.700E-03,-266.332E-03,+241.834E-03,-369.233E-03,+1.092966E+00
-836.600E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.344223E+00
-835.500E-03,-266.332E-03,+241.834E-03,-307.561E-03,+1.252857E+00
-834.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.252857E+00
-833.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.092966E+00
-832.200E-03,-266.332E-03,+241.834E-03,-344.107E-03,+1.092966E+00
-831.100E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.001600E+00
-830.000E-03,-266.332E-03,+241.834E-03,-307.561E-03,+933.076E-03
-828.900E-03,-266.332E-03,+241.834E-03,-268.730E-03,+841.710E-03
-827.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.092966E+00
-826.700E-03,-266.332E-03,+241.834E-03,-344.107E-03,+1.092966E+00
-825.600E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.092966E+00
-824.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.092966E+00
-823.400E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.344223E+00
-822.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.252857E+00
-821.200E-03,-266.332E-03,+241.834E-03,-369.233E-03,+1.092966E+00
-820.100E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.092966E+00
-819.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.092966E+00
-817.900E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.344223E+00
-816.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.344223E+00
-815.700E-03,-266.332E-03,+241.834E-03,-344.107E-03,+1.344223E+00
-814.600E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.344223E+00
-813.500E-03,-266.332E-03,+241.834E-03,-307.561E-03,+1.344223E+00
-812.400E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.092966E+00
-811.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.092966E+00
-810.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.092966E+00
-809.100E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.092966E+00
-808.000E-03,-266.332E-03,+241.834E-03,-307.561E-03,+1.344223E+00
-806.900E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.344223E+00
-805.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.344223E+00
-804.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.092966E+00
-803.600E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.092966E+00
-802.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.092966E+00
-801.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.092966E+00
-800.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.184332E+00
-799.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-798.100E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.344223E+00
-797.000E-03,-266.332E-03,+241.834E-03,-307.561E-03,+1.092966E+00
-795.900E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.092966E+00
-794.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.092966E+00
-793.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.092966E+00
-792.600E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.252857E+00
-791.500E-03,-266.332E-03,+241.834E-03,-307.561E-03,+1.344223E+00
-790.400E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.344223E+00
-789.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.344223E+00
-788.200E-03,-266.332E-03,+241.834E-03,-344.107E-03,+1.184332E+00
-787.100E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.092966E+00
-786.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+933.076E-03
-784.900E-03,-266.332E-03,+241.834E-03,-259.594E-03,+841.710E-03
-783.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.001600E+00
-782.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.092966E+00
-781.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
-780.500E-03,-266.332E-03,+241.834E-03,-307.561E-03,+1.344223E+00
-779.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.344223E+00
-778.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.092966E+00
-777.200E-03,-266.332E-03,+241.834E-03,-344.107E-03,+1.092966E+00
-776.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.092966E+00
-775.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.252857E+00
-773.900E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.344223E+00
-772.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.344223E+00
-771.700E-03,-266.332E-03,+241.834E-03,-344.107E-03,+1.504113E+00
-770.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
-769.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.092966E+00
-768.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.092966E+00
-767.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.092966E+00
-766.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-765.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
-764.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.504113E+00
-762.900E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.344223E+00
-761.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.344223E+00
-760.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.092966E+00
-759.600E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.092966E+00
-758.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+933.076E-03
-757.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.092966E+00
-756.300E-03,-316.583E-03,+241.834E-03,-209.342E-03,+1.252857E+00
-755.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-754.100E-03,-298.310E-03,+241.834E-03,-179.648E-03,+1.344223E+00
-753.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.344223E+00
-751.900E-03,-298.310E-03,+241.834E-03,-268.730E-03,+1.092966E+00
-750.800E-03,-316.583E-03,+241.834E-03,-225.331E-03,+1.092966E+00
-749.700E-03,-316.583E-03,+241.834E-03,-360.096E-03,+1.092966E+00
-748.600E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.252857E+00
-747.500E-03,-316.583E-03,+241.834E-03,-323.550E-03,+1.344223E+00
-746.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.344223E+00
-745.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.344223E+00
-744.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-743.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.092966E+00
-742.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.092966E+00
-740.900E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.252857E+00
-739.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.344223E+00
-738.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-737.600E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.344223E+00
-736.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.344223E+00
-735.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.092966E+00
-734.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+933.076E-03
-733.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+841.710E-03
-732.100E-03,-298.310E-03,+241.834E-03,-179.648E-03,+1.092966E+00
-731.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.344223E+00
-729.900E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.344223E+00
-728.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.344223E+00
-727.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-726.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.092966E+00
-725.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.092966E+00
-724.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.092966E+00
-723.300E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.092966E+00
-722.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-721.100E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.435589E+00
-720.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.435589E+00
-718.900E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.344223E+00
-717.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.092966E+00
-716.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.092966E+00
-715.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.252857E+00
-714.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.252857E+00
-713.400E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.344223E+00
-712.300E-03,-266.332E-03,+241.834E-03,-209.342E-03,+1.435589E+00
-711.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-710.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
-709.000E-03,-316.583E-03,+241.834E-03,-323.550E-03,+1.252857E+00
-707.900E-03,-298.310E-03,+241.834E-03,-243.604E-03,+1.092966E+00
-706.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.092966E+00
-705.700E-03,-298.310E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-704.600E-03,-316.583E-03,+241.834E-03,-163.659E-03,+1.595479E+00
-703.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-702.400E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.595479E+00
-701.300E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.595479E+00
-700.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-699.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
-698.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.344223E+00
-696.900E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.435589E+00
-695.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.755369E+00
-694.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.595479E+00
-693.600E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.595479E+00
-692.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-691.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.344223E+00
-690.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.344223E+00
-689.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.504113E+00
-688.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.595479E+00
-687.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-685.900E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.755369E+00
-684.800E-03,-266.332E-03,+241.834E-03,-216.195E-03,+1.595479E+00
-683.700E-03,-266.332E-03,+241.834E-03,-350.959E-03,+1.595479E+00
-682.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
-681.500E-03,-316.583E-03,+241.834E-03,-323.550E-03,+1.435589E+00
-680.400E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.595479E+00
-679.300E-03,-316.583E-03,+241.834E-03,-209.342E-03,+1.595479E+00
-678.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.595479E+00
-677.100E-03,-316.583E-03,+250.971E-03,-179.648E-03,+1.595479E+00
-676.000E-03,-316.583E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-674.900E-03,-298.310E-03,+241.834E-03,-259.594E-03,+1.435589E+00
-673.800E-03,-316.583E-03,+257.823E-03,-225.331E-03,+1.435589E+00
-672.700E-03,-316.583E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-671.600E-03,-266.332E-03,+241.834E-03,-188.785E-03,+1.595479E+00
-670.500E-03,-298.310E-03,+241.834E-03,-323.550E-03,+1.686845E+00
-669.400E-03,-298.310E-03,+241.834E-03,-259.594E-03,+1.846735E+00
-668.300E-03,-316.583E-03,+241.834E-03,-216.195E-03,+1.595479E+00
-667.200E-03,-316.583E-03,+241.834E-03,-360.096E-03,+1.595479E+00
-666.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.595479E+00
-665.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.344223E+00
-663.900E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.595479E+00
-662.800E-03,-266.332E-03,+241.834E-03,-209.342E-03,+1.595479E+00
-661.700E-03,-266.332E-03,+241.834E-03,-344.107E-03,+1.595479E+00
-660.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.846735E+00
-659.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-658.400E-03,-284.605E-03,+241.834E-03,-259.594E-03,+1.595479E+00
-657.300E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.595479E+00
-656.200E-03,-266.332E-03,+241.834E-03,-350.959E-03,+1.344223E+00
-655.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.504113E+00
-654.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-652.900E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.595479E+00
-651.800E-03,-266.332E-03,+241.834E-03,-216.195E-03,+1.595479E+00
-650.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.595479E+00
-649.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.595479E+00
-648.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.344223E+00
-647.400E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.344223E+00
-646.300E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.344223E+00
-645.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.595479E+00
-644.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.595479E+00
-643.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-641.900E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.595479E+00
-640.800E-03,-266.332E-03,+241.834E-03,-216.195E-03,+1.344223E+00
-639.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-638.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
-637.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.344223E+00
-636.400E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.595479E+00
-635.300E-03,-298.310E-03,+241.834E-03,-200.206E-03,+1.595479E+00
-634.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.595479E+00
-633.100E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.595479E+00
-632.000E-03,-266.332E-03,+241.834E-03,-348.675E-03,+1.344223E+00
-630.900E-03,-266.332E-03,+241.834E-03,-268.730E-03,+1.344223E+00
-629.800E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.504113E+00
-628.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.595479E+00
-627.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.595479E+00
-626.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-625.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.595479E+00
-624.300E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.595479E+00
-623.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-622.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
-621.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.344223E+00
-619.900E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.595479E+00
-618.800E-03,-266.332E-03,+241.834E-03,-200.206E-03,+1.595479E+00
-617.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.595479E+00
-616.600E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.595479E+00
-615.500E-03,-266.332E-03,+241.834E-03,-339.539E-03,+1.504113E+00
-614.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.344223E+00
-613.300E-03,-266.332E-03,+241.834E-03,-216.195E-03,+1.344223E+00
-612.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.595479E+00
-611.100E-03,-266.332E-03,+241.834E-03,-172.796E-03,+1.595479E+00
-610.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-608.900E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.686845E+00
-607.800E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.595479E+00
-606.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.595479E+00
-605.600E-03,-266.332E-03,+241.834E-03,-188.785E-03,+1.595479E+00
-604.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-603.400E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.755369E+00
-602.300E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.846735E+00
-601.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.846735E+00
-600.100E-03,-298.310E-03,+241.834E-03,-163.659E-03,+1.846735E+00
-599.000E-03,-284.605E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-597.900E-03,-316.583E-03,+241.834E-03,-252.741E-03,+1.595479E+00
-596.800E-03,-266.332E-03,+241.834E-03,-216.195E-03,+1.595479E+00
-595.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.595479E+00
-594.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.595479E+00
-593.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.846735E+00
-592.400E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.846735E+00
-591.300E-03,-266.332E-03,+241.834E-03,-216.195E-03,+1.595479E+00
-590.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.755369E+00
-589.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.595479E+00
-588.000E-03,-284.605E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-586.900E-03,-266.332E-03,+241.834E-03,-252.741E-03,+1.595479E+00
-585.800E-03,-298.310E-03,+241.834E-03,-225.331E-03,+1.595479E+00
-584.700E-03,-266.332E-03,+241.834E-03,-350.959E-03,+1.686845E+00
-583.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.595479E+00
-582.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-581.400E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.595479E+00
-580.300E-03,-266.332E-03,+241.834E-03,-216.195E-03,+1.344223E+00
-579.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-578.100E-03,-266.332E-03,+241.834E-03,-179.648E-03,+1.595479E+00
-577.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-575.900E-03,-266.332E-03,+241.834E-03,-259.594E-03,+1.595479E+00
-574.800E-03,-284.605E-03,+241.834E-03,-216.195E-03,+1.595479E+00
-573.700E-03,-266.332E-03,+241.834E-03,-350.959E-03,+1.595479E+00
-572.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
-571.500E-03,-266.332E-03,+241.834E-03,-339.539E-03,+1.344223E+00
-570.400E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.344223E+00
-569.300E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.435589E+00
-568.200E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.595479E+00
-567.100E-03,-284.605E-03,+241.834E-03,-172.796E-03,+1.435589E+00
-566.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.595479E+00
-564.900E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.344223E+00
-563.800E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.184332E+00
-562.700E-03,-266.332E-03,+241.834E-03,-350.959E-03,+1.344223E+00
-561.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.252857E+00
-560.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.344223E+00
-559.400E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.344223E+00
-558.300E-03,-266.332E-03,+241.834E-03,-216.195E-03,+1.595479E+00
-557.200E-03,-266.332E-03,+241.834E-03,-350.959E-03,+1.435589E+00
-556.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
-555.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.092966E+00
-553.900E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.184332E+00
-552.800E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.344223E+00
-551.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.344223E+00
-550.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
-549.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.344223E+00
-548.400E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.344223E+00
-547.300E-03,-266.332E-03,+241.834E-03,-209.342E-03,+1.092966E+00
-546.200E-03,-266.332E-03,+241.834E-03,-350.959E-03,+1.092966E+00
-545.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.092966E+00
-544.000E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.092966E+00
-542.900E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.344223E+00
-541.800E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.092966E+00
-540.700E-03,-266.332E-03,+241.834E-03,-360.096E-03,+1.092966E+00
-539.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.184332E+00
-538.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.092966E+00
-537.400E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.092966E+00
-536.300E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.092966E+00
-535.200E-03,-266.332E-03,+241.834E-03,-350.959E-03,+1.092966E+00
-534.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
-533.000E-03,-266.332E-03,+241.834E-03,-314.413E-03,+1.344223E+00
-531.900E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.184332E+00
-530.800E-03,-266.332E-03,+241.834E-03,-225.331E-03,+1.344223E+00
-529.700E-03,-266.332E-03,+241.834E-03,-334.970E-03,+1.252857E+00
-528.600E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.092966E+00
-527.500E-03,-266.332E-03,+241.834E-03,-323.550E-03,+1.252857E+00
-526.400E-03,-266.332E-03,+241.834E-03,-243.604E-03,+1.344223E+00
-525.300E-03,-266.332E-03,+241.834E-03,-216.195E-03,+1.344223E+00
-524.200E-03,-266.332E-03,+241.834E-03,-334.970E-03,+1.344223E+00
-523.100E-03,-266.332E-03,+241.834E-03,-163.659E-03,+1.344223E+00
